,index,Age,WorkClass,Education,MartialStatus,Occupation,Service,Race,Sex,Gain,Loss,Hours,Country,Salary
9704,10499.0,1.3370800323,1.0,-2.79267677416,1.0,1.0,1.0,0.0,0.0,-0.147442177875,4.44876270284,2.17602640534,0.0,1.0
9705,10500.0,0.0427950019023,3.0,1.12889966745,0.0,0.0,0.0,0.0,0.0,-0.147442177875,4.08764326567,-0.0777328219924,0.0,0.0
9706,10501.0,-1.32762444205,2.0,-0.439730909195,0.0,6.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9707,10502.0,-0.718549133627,2.0,1.12889966745,0.0,1.0,0.0,0.0,1.0,-0.147442177875,5.36640182059,0.339629997884,0.0,1.0
9708,10503.0,0.347332656114,1.0,-0.439730909195,2.0,4.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9709,10504.0,-1.17535561494,2.0,1.12889966745,0.0,11.0,0.0,0.0,1.0,0.245059037306,-0.218582351582,-0.0777328219924,0.0,0.0
9710,10505.0,-0.946952374286,2.0,-0.439730909195,0.0,1.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
9711,10506.0,0.651870310326,2.0,-0.439730909195,1.0,6.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,0.0
9712,10507.0,-0.870817960733,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.17435563764,0.0,0.0
9713,10508.0,0.49960148322,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,1.0
9714,10509.0,-0.642414720074,2.0,-0.439730909195,0.0,11.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,2.42644409726,0.0,0.0
9715,10510.0,-0.261742652309,2.0,-0.0475732650349,1.0,0.0,2.0,0.0,1.0,0.890586491651,-0.218582351582,-1.7471841015,0.0,1.0
9716,10511.0,-0.414011479415,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9717,10512.0,-0.109473825204,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9718,10513.0,-1.32762444205,2.0,-0.439730909195,0.0,7.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
9719,10514.0,0.271198242561,2.0,-0.439730909195,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9720,10515.0,0.728004723878,3.0,-0.439730909195,1.0,0.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.411623077893,0.0,0.0
9721,10516.0,0.575735896773,2.0,-0.439730909195,0.0,10.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,0.590047689809,0.0,0.0
9722,10517.0,-0.185608238756,2.0,-2.79267677416,4.0,8.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9723,10518.0,1.1848112052,2.0,-0.439730909195,0.0,3.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9724,10519.0,-1.02308678784,2.0,-0.439730909195,1.0,0.0,2.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9725,10520.0,-0.946952374286,4.0,-0.439730909195,2.0,0.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-1.32982128162,0.0,0.0
9726,10521.0,-0.185608238756,5.0,-0.439730909195,1.0,6.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.34130076559,0.0,0.0
9727,10522.0,1.3370800323,1.0,1.12889966745,0.0,3.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
9728,10523.0,-0.109473825204,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9729,10524.0,-0.946952374286,2.0,1.12889966745,0.0,3.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9730,10525.0,-1.17535561494,2.0,1.12889966745,0.0,4.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-1.32982128162,0.0,0.0
9731,10526.0,-1.17535561494,0.0,1.12889966745,0.0,3.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9732,10527.0,0.195063829008,0.0,1.12889966745,0.0,0.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9733,10528.0,1.26094561875,2.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
9734,10529.0,0.0427950019023,2.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9735,10530.0,2.17455858138,4.0,0.736742023286,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.495095641868,0.0,0.0
9736,10531.0,1.64161768651,2.0,-0.439730909195,6.0,5.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
9737,10532.0,1.1848112052,2.0,-0.439730909195,6.0,5.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9738,10533.0,-0.0333394116506,2.0,1.52105731161,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,7.0,1.0
9739,10534.0,0.651870310326,2.0,-0.0475732650349,1.0,8.0,1.0,2.0,0.0,0.271522827528,-0.218582351582,-0.0777328219924,11.0,1.0
9740,10535.0,0.804139137431,0.0,1.12889966745,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.089212305958,0.0,1.0
9741,10536.0,-1.47989326916,2.0,-0.439730909195,0.0,5.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-1.4132938456,0.0,0.0
9742,10537.0,-1.4037588556,2.0,-0.0475732650349,0.0,10.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9743,10538.0,2.09842416783,2.0,-0.439730909195,6.0,5.0,5.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.495095641868,0.0,0.0
9744,10540.0,0.956407964537,1.0,1.52105731161,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.089212305958,0.0,1.0
9745,10541.0,-1.47989326916,2.0,-0.0475732650349,0.0,1.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9746,10542.0,-0.185608238756,2.0,-0.0475732650349,2.0,0.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9747,10543.0,-0.414011479415,2.0,-0.439730909195,1.0,6.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,1.0
9748,10544.0,0.195063829008,2.0,1.12889966745,2.0,5.0,0.0,0.0,0.0,-0.147442177875,4.67879083748,1.25782820161,0.0,0.0
9749,10545.0,3.9256500931,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,1.11984932735,-0.218582351582,0.75699281776,16.0,1.0
9750,10547.0,-0.185608238756,2.0,-0.439730909195,2.0,1.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9751,10548.0,-0.642414720074,2.0,1.91321495577,2.0,5.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,1.17435563764,0.0,0.0
9752,10549.0,-0.261742652309,2.0,-0.0475732650349,2.0,1.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,4.0,0.0
9753,10550.0,0.575735896773,2.0,1.52105731161,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,1.0
9754,10551.0,-0.0333394116506,2.0,-0.439730909195,0.0,8.0,5.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9755,10552.0,-1.09922120139,2.0,1.12889966745,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9756,10553.0,0.118929415455,2.0,1.12889966745,1.0,4.0,2.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,5.0,0.0
9757,10554.0,0.804139137431,2.0,-2.40051913,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9758,10555.0,-1.47989326916,2.0,-0.439730909195,0.0,4.0,3.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
9759,10556.0,2.93590271691,2.0,-0.0475732650349,6.0,13.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
9760,10557.0,0.575735896773,2.0,-0.439730909195,1.0,2.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.25782820161,0.0,1.0
9761,10558.0,0.195063829008,2.0,-0.0475732650349,4.0,10.0,0.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9762,10559.0,-0.79468354718,2.0,-3.18483441832,0.0,7.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,3.01075204509,4.0,0.0
9763,10560.0,-1.32762444205,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9764,10561.0,-1.09922120139,2.0,-0.831888553356,0.0,7.0,3.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9765,10562.0,-0.185608238756,2.0,-0.439730909195,1.0,6.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9766,10563.0,-1.17535561494,0.0,-0.0475732650349,0.0,0.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.32982128162,0.0,0.0
9767,10564.0,-0.0333394116506,3.0,-0.439730909195,1.0,6.0,1.0,0.0,0.0,-0.147442177875,4.85440371446,-0.0777328219924,0.0,0.0
9768,10565.0,-0.718549133627,1.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9769,10566.0,-0.0333394116506,2.0,-0.0475732650349,1.0,1.0,5.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
9770,10567.0,0.651870310326,3.0,1.12889966745,0.0,0.0,4.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9771,10568.0,0.0427950019023,4.0,1.52105731161,2.0,3.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9772,10569.0,0.118929415455,4.0,1.12889966745,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.590047689809,0.0,0.0
9773,10571.0,-0.490145892968,2.0,-0.439730909195,2.0,0.0,3.0,2.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9774,10572.0,-1.17535561494,2.0,-0.439730909195,0.0,1.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9775,10573.0,0.423467069667,0.0,-0.439730909195,1.0,11.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9776,10575.0,2.40296182204,2.0,1.12889966745,6.0,3.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-1.7471841015,5.0,0.0
9777,10576.0,0.956407964537,2.0,1.52105731161,1.0,11.0,1.0,0.0,0.0,-0.147442177875,4.67137057507,-0.0777328219924,0.0,1.0
9778,10577.0,2.09842416783,2.0,-2.00836148584,4.0,4.0,0.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
9779,10578.0,1.41321444585,5.0,-0.0475732650349,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9780,10579.0,-0.185608238756,2.0,-0.0475732650349,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9781,10580.0,0.728004723878,5.0,1.12889966745,2.0,5.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,1.0
9782,10582.0,0.956407964537,2.0,1.52105731161,1.0,3.0,2.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9783,10583.0,0.347332656114,2.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
9784,10584.0,-0.870817960733,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,0.0
9785,10585.0,-0.490145892968,2.0,1.12889966745,0.0,0.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9786,10586.0,-1.4037588556,2.0,-0.0475732650349,0.0,0.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.495095641868,0.0,0.0
9787,10587.0,-0.414011479415,2.0,-0.0475732650349,2.0,0.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9788,10588.0,-1.47989326916,2.0,-0.0475732650349,0.0,0.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9789,10589.0,-0.490145892968,4.0,-0.0475732650349,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,1.0
9790,10590.0,-0.261742652309,2.0,1.91321495577,0.0,3.0,0.0,2.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,3.0,1.0
9791,10591.0,-0.946952374286,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,0.529409762855,-0.218582351582,1.59171845751,0.0,0.0
9792,10592.0,0.0427950019023,2.0,-0.439730909195,0.0,5.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,0.0
9793,10593.0,-1.09922120139,2.0,1.12889966745,0.0,4.0,3.0,1.0,1.0,-0.147442177875,-0.218582351582,2.84380691714,0.0,0.0
9794,10594.0,0.49960148322,2.0,-0.0475732650349,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9795,10595.0,-1.4037588556,2.0,-0.0475732650349,0.0,0.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9796,10596.0,0.804139137431,0.0,1.12889966745,1.0,3.0,5.0,0.0,1.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9797,10597.0,-0.261742652309,0.0,1.52105731161,0.0,3.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9798,10598.0,-0.642414720074,2.0,-0.439730909195,0.0,0.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9799,10599.0,-1.17535561494,2.0,-0.0475732650349,0.0,0.0,3.0,0.0,1.0,-0.147442177875,3.78093908615,-1.32982128162,0.0,0.0
9800,10600.0,-0.414011479415,2.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9801,10601.0,-0.261742652309,2.0,-0.439730909195,1.0,6.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
9802,10602.0,-0.566280306521,2.0,1.52105731161,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
9803,10603.0,-1.4037588556,2.0,-1.22404619752,0.0,10.0,0.0,1.0,0.0,-0.147442177875,-0.218582351582,-1.32982128162,0.0,0.0
9804,10604.0,0.423467069667,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9805,10605.0,-0.414011479415,1.0,-0.439730909195,1.0,4.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9806,10606.0,0.880273550984,2.0,-0.0475732650349,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9807,10607.0,-1.02308678784,2.0,-0.439730909195,0.0,0.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,4.0,0.0
9808,10608.0,-0.79468354718,0.0,-0.439730909195,1.0,11.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9809,10609.0,1.64161768651,3.0,1.12889966745,1.0,0.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9810,10610.0,-0.0333394116506,3.0,0.344584379126,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9811,10611.0,-0.0333394116506,2.0,-0.0475732650349,1.0,10.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9812,10612.0,1.41321444585,3.0,1.12889966745,0.0,0.0,0.0,0.0,0.0,-0.147442177875,5.36640182059,-0.0777328219924,0.0,0.0
9813,10613.0,0.880273550984,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9814,10614.0,0.0427950019023,4.0,-1.22404619752,2.0,0.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9815,10615.0,2.32682740849,4.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,0.0448253592483,-0.218582351582,-2.91579999715,0.0,0.0
9816,10616.0,0.956407964537,0.0,0.344584379126,2.0,9.0,0.0,0.0,0.0,-0.147442177875,5.82645808986,-0.161205385968,0.0,1.0
9817,10617.0,0.271198242561,2.0,-0.439730909195,1.0,2.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9818,10618.0,1.10867679164,2.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
9819,10619.0,-0.109473825204,2.0,1.12889966745,1.0,2.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9820,10620.0,-0.109473825204,2.0,-1.61620384168,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9821,10621.0,-0.0333394116506,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,0.837928949882,-0.218582351582,0.75699281776,0.0,1.0
9822,10622.0,-1.4037588556,2.0,-0.0475732650349,0.0,4.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-1.4132938456,0.0,0.0
9823,10623.0,-0.0333394116506,0.0,-0.0475732650349,4.0,0.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,-0.244677949943,0.0,0.0
9824,10624.0,1.03254237809,2.0,0.344584379126,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.590047689809,12.0,1.0
9825,10625.0,0.728004723878,5.0,0.344584379126,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
9826,10626.0,-0.642414720074,2.0,0.344584379126,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9827,10627.0,-0.109473825204,1.0,-0.439730909195,1.0,1.0,1.0,0.0,0.0,-0.147442177875,4.35229929154,2.00908127739,0.0,1.0
9828,10628.0,0.651870310326,2.0,-0.439730909195,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9829,10629.0,-0.414011479415,4.0,1.12889966745,2.0,11.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,1.59171845751,9.0,0.0
9830,10630.0,-0.414011479415,2.0,-0.439730909195,3.0,4.0,0.0,2.0,1.0,-0.147442177875,-0.218582351582,-0.495095641868,15.0,0.0
9831,10631.0,-1.4037588556,2.0,-0.0475732650349,0.0,4.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-2.16454692137,0.0,0.0
9832,10632.0,0.195063829008,0.0,1.12889966745,2.0,1.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9833,10633.0,-0.490145892968,2.0,-0.0475732650349,1.0,6.0,1.0,0.0,0.0,-0.147442177875,3.45444754021,0.339629997884,0.0,1.0
9834,10635.0,-0.185608238756,3.0,1.12889966745,1.0,1.0,2.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9835,10636.0,0.575735896773,2.0,1.12889966745,0.0,3.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9836,10637.0,0.49960148322,2.0,1.12889966745,1.0,1.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,1.0
9837,10638.0,-1.55602768271,2.0,-0.0475732650349,0.0,4.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-2.0810743574,0.0,0.0
9838,10639.0,1.79388651362,2.0,-0.0475732650349,1.0,6.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,1.59171845751,0.0,0.0
9839,10640.0,-0.414011479415,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9840,10641.0,0.271198242561,2.0,-0.439730909195,2.0,10.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9841,10642.0,-1.55602768271,2.0,-0.0475732650349,0.0,3.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9842,10643.0,-0.490145892968,2.0,0.344584379126,2.0,0.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9843,10644.0,0.347332656114,2.0,-2.40051913,1.0,6.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9844,10645.0,-1.4037588556,2.0,-0.439730909195,0.0,4.0,4.0,1.0,1.0,-0.147442177875,-0.218582351582,-1.32982128162,0.0,0.0
9845,10646.0,0.880273550984,2.0,1.12889966745,2.0,5.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9846,10648.0,-0.185608238756,2.0,-0.439730909195,1.0,10.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9847,10649.0,-1.2514900285,2.0,-0.439730909195,0.0,10.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9848,10650.0,-0.642414720074,2.0,-0.439730909195,1.0,10.0,1.0,1.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9849,10651.0,-0.414011479415,1.0,-0.439730909195,0.0,10.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9850,10652.0,0.347332656114,4.0,0.736742023286,1.0,9.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.172684869933,0.0,0.0
9851,10653.0,-0.0333394116506,2.0,-0.0475732650349,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9852,10654.0,-0.337877065862,4.0,1.12889966745,0.0,4.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-2.24801948535,0.0,0.0
9853,10655.0,0.118929415455,2.0,-0.0475732650349,4.0,0.0,4.0,0.0,1.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9854,10656.0,0.118929415455,2.0,-0.439730909195,1.0,8.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9855,10657.0,0.195063829008,4.0,1.91321495577,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
9856,10658.0,1.41321444585,2.0,-0.0475732650349,1.0,5.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,1.0
9857,10659.0,2.02228975428,4.0,1.52105731161,1.0,3.0,1.0,0.0,0.0,-0.147442177875,3.85761513103,-3.0827451251,34.0,0.0
9858,10660.0,1.03254237809,3.0,-0.0475732650349,1.0,4.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
9859,10661.0,1.56548327296,2.0,1.91321495577,1.0,3.0,1.0,2.0,0.0,13.3543565895,-0.218582351582,-0.0777328219924,3.0,1.0
9860,10662.0,-1.55602768271,2.0,-0.439730909195,0.0,2.0,3.0,0.0,0.0,0.146359901325,-0.218582351582,-1.32982128162,0.0,0.0
9861,10663.0,0.728004723878,2.0,0.736742023286,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9862,10664.0,0.49960148322,2.0,-2.79267677416,2.0,6.0,4.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9863,10665.0,-1.09922120139,2.0,-0.439730909195,1.0,11.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9864,10666.0,-0.870817960733,0.0,0.736742023286,0.0,11.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9865,10667.0,0.118929415455,2.0,1.52105731161,1.0,1.0,1.0,0.0,0.0,1.88108835425,-0.218582351582,0.75699281776,0.0,1.0
9866,10668.0,0.423467069667,0.0,1.12889966745,1.0,0.0,1.0,0.0,0.0,0.529409762855,-0.218582351582,-0.0777328219924,0.0,0.0
9867,10669.0,-1.09922120139,2.0,-0.439730909195,0.0,7.0,3.0,1.0,0.0,-0.147442177875,-0.218582351582,0.75699281776,0.0,0.0
9868,10670.0,2.4790962356,2.0,1.91321495577,1.0,3.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-2.0810743574,0.0,0.0
9869,10671.0,-1.63216209626,2.0,-0.831888553356,0.0,5.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9870,10672.0,1.41321444585,1.0,-0.0475732650349,1.0,10.0,1.0,0.0,0.0,0.276113485015,-0.218582351582,-0.0777328219924,0.0,0.0
9871,10675.0,-0.414011479415,2.0,-0.439730909195,1.0,2.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9872,10676.0,0.195063829008,2.0,-0.439730909195,1.0,4.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9873,10677.0,-1.02308678784,2.0,1.12889966745,0.0,0.0,3.0,0.0,1.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9874,10678.0,0.271198242561,1.0,-0.439730909195,1.0,7.0,1.0,0.0,0.0,-0.147442177875,-0.218582351582,-2.16454692137,0.0,0.0
9875,10680.0,-0.337877065862,2.0,-0.439730909195,0.0,2.0,0.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.0777328219924,0.0,0.0
9876,10682.0,-0.870817960733,4.0,1.12889966745,0.0,3.0,0.0,0.0,1.0,-0.147442177875,-0.218582351582,0.339629997884,0.0,0.0
9877,10685.0,-1.09922120139,2.0,1.12889966745,0.0,3.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-1.7471841015,0.0,0.0
9878,10686.0,-1.17535561494,2.0,1.12889966745,0.0,2.0,3.0,0.0,0.0,-0.147442177875,-0.218582351582,-0.912458461744,0.0,0.0
